distribution;sample_credible_set
Height (LogNormal), Ratios (LogitNormal);0.8084
Height (LogNormal), Ratios (LogitNormal);0.8153
Height (LogNormal), Ratios (LogitNormal);0.7191000000000001
Height (LogNormal), Ratios (LogitNormal);0.9983
Height (LogNormal), Ratios (LogitNormal);0.05520000000000003
Height (LogNormal), Ratios (LogitNormal);0.9791
Height (LogNormal), Ratios (LogitNormal);0.27259999999999995
Height (LogNormal), Ratios (LogitNormal);0.6153
Height (LogNormal), Ratios (LogitNormal);0.49239999999999995
Height (LogNormal), Ratios (LogitNormal);0.42100000000000004
Height (LogNormal), Ratios (LogitNormal);0.40980000000000005
Height (LogNormal), Ratios (LogitNormal);0.5184
Height (LogNormal), Ratios (LogitNormal);0.3802
Height (LogNormal), Ratios (LogitNormal);0.8339
Height (LogNormal), Ratios (LogitNormal);0.21640000000000004
Height (LogNormal), Ratios (LogitNormal);0.7577
Height (LogNormal), Ratios (LogitNormal);0.255
Height (LogNormal), Ratios (LogitNormal);0.08499999999999996
Height (LogNormal), Ratios (LogitNormal);0.4413
Height (LogNormal), Ratios (LogitNormal);0.8124
Height (LogNormal), Ratios (LogitNormal);0.49039999999999995
Height (LogNormal), Ratios (LogitNormal);0.3627
Height (LogNormal), Ratios (LogitNormal);0.07540000000000002
Height (LogNormal), Ratios (LogitNormal);0.17279999999999995
Height (LogNormal), Ratios (LogitNormal);0.5723
Height (LogNormal), Ratios (LogitNormal);0.5924
Height (LogNormal), Ratios (LogitNormal);0.09060000000000001
Height (LogNormal), Ratios (LogitNormal);0.13649999999999995
Height (LogNormal), Ratios (LogitNormal);0.5926
Height (LogNormal), Ratios (LogitNormal);0.558
Height (LogNormal), Ratios (LogitNormal);0.16400000000000003
Height (LogNormal), Ratios (LogitNormal);0.8249
Height (LogNormal), Ratios (LogitNormal);0.9766
Height (LogNormal), Ratios (LogitNormal);0.7335
Height (LogNormal), Ratios (LogitNormal);0.19520000000000004
Height (LogNormal), Ratios (LogitNormal);0.4787
Height (LogNormal), Ratios (LogitNormal);0.7931
Height (LogNormal), Ratios (LogitNormal);0.26680000000000004
Height (LogNormal), Ratios (LogitNormal);0.27290000000000003
Height (LogNormal), Ratios (LogitNormal);0.2117
Height (LogNormal), Ratios (LogitNormal);0.47
Height (LogNormal), Ratios (LogitNormal);0.46120000000000005
Height (LogNormal), Ratios (LogitNormal);0.41800000000000004
Height (LogNormal), Ratios (LogitNormal);0.6881999999999999
Height (LogNormal), Ratios (LogitNormal);0.7654
Height (LogNormal), Ratios (LogitNormal);0.5686
Height (LogNormal), Ratios (LogitNormal);0.8254
Height (LogNormal), Ratios (LogitNormal);0.47250000000000003
Height (LogNormal), Ratios (LogitNormal);0.1946
Height (LogNormal), Ratios (LogitNormal);0.7717
Height (LogNormal), Ratios (LogitNormal);0.2127
Height (LogNormal), Ratios (LogitNormal);0.4252
Height (LogNormal), Ratios (LogitNormal);0.9065
Height (LogNormal), Ratios (LogitNormal);0.28969999999999996
Height (LogNormal), Ratios (LogitNormal);0.9784
Height (LogNormal), Ratios (LogitNormal);0.7332000000000001
Height (LogNormal), Ratios (LogitNormal);0.15610000000000002
Height (LogNormal), Ratios (LogitNormal);0.5073
Height (LogNormal), Ratios (LogitNormal);0.22030000000000005
Height (LogNormal), Ratios (LogitNormal);0.7757000000000001
Height (LogNormal), Ratios (LogitNormal);0.7571
Height (LogNormal), Ratios (LogitNormal);0.8646
Height (LogNormal), Ratios (LogitNormal);0.8777
Height (LogNormal), Ratios (LogitNormal);0.7982
Height (LogNormal), Ratios (LogitNormal);0.22060000000000002
Height (LogNormal), Ratios (LogitNormal);0.2762
Height (LogNormal), Ratios (LogitNormal);0.47409999999999997
Height (LogNormal), Ratios (LogitNormal);0.24460000000000004
Height (LogNormal), Ratios (LogitNormal);0.31179999999999997
Height (LogNormal), Ratios (LogitNormal);0.4978
Height (LogNormal), Ratios (LogitNormal);0.6588
Height (LogNormal), Ratios (LogitNormal);0.10519999999999996
Height (LogNormal), Ratios (LogitNormal);0.4145
Height (LogNormal), Ratios (LogitNormal);0.09340000000000004
Height (LogNormal), Ratios (LogitNormal);0.14200000000000002
Height (LogNormal), Ratios (LogitNormal);0.9073
Height (LogNormal), Ratios (LogitNormal);0.3023
Height (LogNormal), Ratios (LogitNormal);0.8152
Height (LogNormal), Ratios (LogitNormal);0.9303
Height (LogNormal), Ratios (LogitNormal);0.3032
Height (LogNormal), Ratios (LogitNormal);0.02639999999999998
Height (LogNormal), Ratios (LogitNormal);0.6928000000000001
Height (LogNormal), Ratios (LogitNormal);0.5069
Height (LogNormal), Ratios (LogitNormal);0.6884
Height (LogNormal), Ratios (LogitNormal);0.8135
Height (LogNormal), Ratios (LogitNormal);0.3496
Height (LogNormal), Ratios (LogitNormal);0.497
Height (LogNormal), Ratios (LogitNormal);0.8799
Height (LogNormal), Ratios (LogitNormal);0.2481
Height (LogNormal), Ratios (LogitNormal);0.44910000000000005
Height (LogNormal), Ratios (LogitNormal);0.4336
Height (LogNormal), Ratios (LogitNormal);0.8729
Height (LogNormal), Ratios (LogitNormal);0.5865
Height (LogNormal), Ratios (LogitNormal);0.2752
Height (LogNormal), Ratios (LogitNormal);0.7111000000000001
Height (LogNormal), Ratios (LogitNormal);0.5292
Height (LogNormal), Ratios (LogitNormal);0.15749999999999997
Height (LogNormal), Ratios (LogitNormal);0.8651
Height (LogNormal), Ratios (LogitNormal);0.7843
Height (LogNormal), Ratios (LogitNormal);0.856
Height (LogNormal), Ratios (LogitNormal);0.5135000000000001
Height (LogNormal), Ratios (LogitNormal);0.8904
Height (LogNormal), Ratios (LogitNormal);0.37150000000000005
Height (LogNormal), Ratios (LogitNormal);0.05800000000000005
Height (LogNormal), Ratios (LogitNormal);0.6839
Height (LogNormal), Ratios (LogitNormal);0.8329
Height (LogNormal), Ratios (LogitNormal);0.11780000000000002
Height (LogNormal), Ratios (LogitNormal);0.7542
Height (LogNormal), Ratios (LogitNormal);0.20689999999999997
Height (LogNormal), Ratios (LogitNormal);0.13570000000000004
Height (LogNormal), Ratios (LogitNormal);0.08940000000000003
Height (LogNormal), Ratios (LogitNormal);0.09040000000000004
Height (LogNormal), Ratios (LogitNormal);0.8502000000000001
Height (LogNormal), Ratios (LogitNormal);0.29869999999999997
Height (LogNormal), Ratios (LogitNormal);0.6224000000000001
Height (LogNormal), Ratios (LogitNormal);0.3076
Height (LogNormal), Ratios (LogitNormal);0.9969
Height (LogNormal), Ratios (LogitNormal);0.7252000000000001
Height (LogNormal), Ratios (LogitNormal);0.15410000000000001
Height (LogNormal), Ratios (LogitNormal);0.2983
Height (LogNormal), Ratios (LogitNormal);0.13829999999999998
Height (LogNormal), Ratios (LogitNormal);0.16469999999999996
Height (LogNormal), Ratios (LogitNormal);0.2852
Height (LogNormal), Ratios (LogitNormal);0.7434000000000001
Height (LogNormal), Ratios (LogitNormal);0.29000000000000004
Height (LogNormal), Ratios (LogitNormal);0.7257
Height (LogNormal), Ratios (LogitNormal);0.8566
Height (LogNormal), Ratios (LogitNormal);0.39149999999999996
Height (LogNormal), Ratios (LogitNormal);0.8366
Height (LogNormal), Ratios (LogitNormal);0.6477999999999999
Height (LogNormal), Ratios (LogitNormal);0.09750000000000003
Height (LogNormal), Ratios (LogitNormal);0.3526
Height (LogNormal), Ratios (LogitNormal);0.39390000000000003
Height (LogNormal), Ratios (LogitNormal);0.5432
Height (LogNormal), Ratios (LogitNormal);0.06499999999999995
Height (LogNormal), Ratios (LogitNormal);0.912
Height (LogNormal), Ratios (LogitNormal);0.9452
Height (LogNormal), Ratios (LogitNormal);0.9733
Height (LogNormal), Ratios (LogitNormal);0.5712999999999999
Height (LogNormal), Ratios (LogitNormal);0.9817
Height (LogNormal), Ratios (LogitNormal);0.8581
Height (LogNormal), Ratios (LogitNormal);0.9686
Height (LogNormal), Ratios (LogitNormal);0.8812
Height (LogNormal), Ratios (LogitNormal);0.6462
Height (LogNormal), Ratios (LogitNormal);0.7702
Height (LogNormal), Ratios (LogitNormal);0.8251999999999999
Height (LogNormal), Ratios (LogitNormal);0.8929
Height (LogNormal), Ratios (LogitNormal);0.4706
Height (LogNormal), Ratios (LogitNormal);0.8175
Height (LogNormal), Ratios (LogitNormal);0.7548
Height (LogNormal), Ratios (LogitNormal);0.9911
Height (LogNormal), Ratios (LogitNormal);0.5594
Height (LogNormal), Ratios (LogitNormal);0.12980000000000003
Height (LogNormal), Ratios (LogitNormal);1.0
Height (LogNormal), Ratios (LogitNormal);0.7393000000000001
Height (LogNormal), Ratios (LogitNormal);0.1633
Height (LogNormal), Ratios (LogitNormal);0.6631
Height (LogNormal), Ratios (LogitNormal);0.38970000000000005
Height (LogNormal), Ratios (LogitNormal);0.5392
Height (LogNormal), Ratios (LogitNormal);0.405
Height (LogNormal), Ratios (LogitNormal);0.06440000000000001
Height (LogNormal), Ratios (LogitNormal);0.39549999999999996
Height (LogNormal), Ratios (LogitNormal);0.6609
Height (LogNormal), Ratios (LogitNormal);0.6374
Height (LogNormal), Ratios (LogitNormal);0.37839999999999996
Height (LogNormal), Ratios (LogitNormal);0.615
Height (LogNormal), Ratios (LogitNormal);0.6174999999999999
Height (LogNormal), Ratios (LogitNormal);0.04369999999999996
Height (LogNormal), Ratios (LogitNormal);0.6759999999999999
Height (LogNormal), Ratios (LogitNormal);0.4242
Height (LogNormal), Ratios (LogitNormal);0.6562
Height (LogNormal), Ratios (LogitNormal);0.34240000000000004
Height (LogNormal), Ratios (LogitNormal);0.9258
Height (LogNormal), Ratios (LogitNormal);0.7702
Height (LogNormal), Ratios (LogitNormal);0.714
Height (LogNormal), Ratios (LogitNormal);0.6412
Height (LogNormal), Ratios (LogitNormal);0.47819999999999996
Height (LogNormal), Ratios (LogitNormal);0.32199999999999995
Height (LogNormal), Ratios (LogitNormal);0.1614
Height (LogNormal), Ratios (LogitNormal);0.1733
Height (LogNormal), Ratios (LogitNormal);0.14180000000000004
Height (LogNormal), Ratios (LogitNormal);0.4917
Height (LogNormal), Ratios (LogitNormal);0.11080000000000001
Height (LogNormal), Ratios (LogitNormal);0.8934
Height (LogNormal), Ratios (LogitNormal);0.9512
Height (LogNormal), Ratios (LogitNormal);0.9855
Height (LogNormal), Ratios (LogitNormal);0.6898
Height (LogNormal), Ratios (LogitNormal);0.3083
Height (LogNormal), Ratios (LogitNormal);0.3768
Height (LogNormal), Ratios (LogitNormal);0.6942999999999999
Height (LogNormal), Ratios (LogitNormal);0.7525
Height (LogNormal), Ratios (LogitNormal);0.23040000000000005
Height (LogNormal), Ratios (LogitNormal);0.29479999999999995
Height (LogNormal), Ratios (LogitNormal);0.7108
Height (LogNormal), Ratios (LogitNormal);0.17689999999999995
Height (LogNormal), Ratios (LogitNormal);0.29979999999999996
Height (LogNormal), Ratios (LogitNormal);0.32420000000000004
Height (LogNormal), Ratios (LogitNormal);0.7865
Height (LogNormal), Ratios (LogitNormal);0.02200000000000002
Height (LogNormal), Ratios (LogitNormal);0.4598
Height (LogNormal), Ratios (LogitNormal);0.7161
Height (LogNormal), Ratios (LogitNormal);0.35640000000000005
Height (LogNormal), Ratios (LogitNormal);0.8685
Height (LogNormal), Ratios (LogitNormal);0.9467
Height (LogNormal), Ratios (LogitNormal);0.10799999999999998
Height (LogNormal), Ratios (LogitNormal);0.5909
Height (LogNormal), Ratios (LogitNormal);0.8432
Height (LogNormal), Ratios (LogitNormal);0.3197
Height (LogNormal), Ratios (LogitNormal);0.9549
Height (LogNormal), Ratios (LogitNormal);0.5492
Height (LogNormal), Ratios (LogitNormal);0.42410000000000003
Height (LogNormal), Ratios (LogitNormal);0.9947
Height (LogNormal), Ratios (LogitNormal);0.8593999999999999
Height (LogNormal), Ratios (LogitNormal);0.03720000000000001
Height (LogNormal), Ratios (LogitNormal);0.4537
Height (LogNormal), Ratios (LogitNormal);0.3962
Height (LogNormal), Ratios (LogitNormal);0.9623
Height (LogNormal), Ratios (LogitNormal);0.906
Height (LogNormal), Ratios (LogitNormal);0.48
Height (LogNormal), Ratios (LogitNormal);0.714
Height (LogNormal), Ratios (LogitNormal);0.40980000000000005
Height (LogNormal), Ratios (LogitNormal);0.3711
Height (LogNormal), Ratios (LogitNormal);0.7511
Height (LogNormal), Ratios (LogitNormal);0.7554
Height (LogNormal), Ratios (LogitNormal);0.9115
Height (LogNormal), Ratios (LogitNormal);0.21220000000000006
Height (LogNormal), Ratios (LogitNormal);0.726
Height (LogNormal), Ratios (LogitNormal);0.35309999999999997
Height (LogNormal), Ratios (LogitNormal);0.9769
Height (LogNormal), Ratios (LogitNormal);0.2804
Height (LogNormal), Ratios (LogitNormal);0.8888
Height (LogNormal), Ratios (LogitNormal);0.87
Height (LogNormal), Ratios (LogitNormal);0.8982
Height (LogNormal), Ratios (LogitNormal);0.87
Height (LogNormal), Ratios (LogitNormal);0.0806
Height (LogNormal), Ratios (LogitNormal);0.09399999999999997
Height (LogNormal), Ratios (LogitNormal);0.6542
Height (LogNormal), Ratios (LogitNormal);0.2015
Height (LogNormal), Ratios (LogitNormal);0.7757000000000001
Height (LogNormal), Ratios (LogitNormal);0.8005
Height (LogNormal), Ratios (LogitNormal);0.6783
Height (LogNormal), Ratios (LogitNormal);0.5561
Height (LogNormal), Ratios (LogitNormal);0.48629999999999995
Height (LogNormal), Ratios (LogitNormal);0.7333000000000001
Height (LogNormal), Ratios (LogitNormal);0.856
Height (LogNormal), Ratios (LogitNormal);0.34209999999999996
Height (LogNormal), Ratios (LogitNormal);0.3205
Height (LogNormal), Ratios (LogitNormal);0.8587
Height (LogNormal), Ratios (LogitNormal);0.7608
Height (LogNormal), Ratios (LogitNormal);0.9304
Height (LogNormal), Ratios (LogitNormal);0.13949999999999996
Height (LogNormal), Ratios (LogitNormal);0.30889999999999995
Height (LogNormal), Ratios (LogitNormal);0.9338
Height (LogNormal), Ratios (LogitNormal);0.49250000000000005
Height (LogNormal), Ratios (LogitNormal);0.9439
Height (LogNormal), Ratios (LogitNormal);0.4413
Height (LogNormal), Ratios (LogitNormal);0.9826
Height (LogNormal), Ratios (LogitNormal);0.48009999999999997
Height (LogNormal), Ratios (LogitNormal);0.9304
Height (LogNormal), Ratios (LogitNormal);0.3114
Height (LogNormal), Ratios (LogitNormal);0.22330000000000005
Height (LogNormal), Ratios (LogitNormal);0.7945
Height (LogNormal), Ratios (LogitNormal);0.5799000000000001
Height (LogNormal), Ratios (LogitNormal);0.16279999999999994
Height (LogNormal), Ratios (LogitNormal);0.7316
Height (LogNormal), Ratios (LogitNormal);0.1392
Height (LogNormal), Ratios (LogitNormal);0.8616
Height (LogNormal), Ratios (LogitNormal);0.5037
Height (LogNormal), Ratios (LogitNormal);0.5256000000000001
Height (LogNormal), Ratios (LogitNormal);0.7573
Height (LogNormal), Ratios (LogitNormal);0.787
Height (LogNormal), Ratios (LogitNormal);0.45199999999999996
Height (LogNormal), Ratios (LogitNormal);0.5476
Height (LogNormal), Ratios (LogitNormal);0.3708
Height (LogNormal), Ratios (LogitNormal);0.9636
Height (LogNormal), Ratios (LogitNormal);0.8334
Height (LogNormal), Ratios (LogitNormal);0.6065
Height (LogNormal), Ratios (LogitNormal);0.28969999999999996
Height (LogNormal), Ratios (LogitNormal);0.9127
Height (LogNormal), Ratios (LogitNormal);0.8708
Height (LogNormal), Ratios (LogitNormal);0.47919999999999996
Height (LogNormal), Ratios (LogitNormal);0.7866
Height (LogNormal), Ratios (LogitNormal);0.6705
Height (LogNormal), Ratios (LogitNormal);0.4968
Height (LogNormal), Ratios (LogitNormal);0.8685
Height (LogNormal), Ratios (LogitNormal);0.10140000000000005
Height (LogNormal), Ratios (LogitNormal);1.0
Height (LogNormal), Ratios (LogitNormal);0.1694
Height (LogNormal), Ratios (LogitNormal);0.6465000000000001
Height (LogNormal), Ratios (LogitNormal);0.7809
Height (LogNormal), Ratios (LogitNormal);0.9661
Height (LogNormal), Ratios (LogitNormal);0.19640000000000002
Height (LogNormal), Ratios (LogitNormal);0.5426
Height (LogNormal), Ratios (LogitNormal);0.31489999999999996
Height (LogNormal), Ratios (LogitNormal);0.6627000000000001
Height (LogNormal), Ratios (LogitNormal);0.366
Height (LogNormal), Ratios (LogitNormal);0.5143
Height (LogNormal), Ratios (LogitNormal);0.6509
Height (LogNormal), Ratios (LogitNormal);0.13660000000000005
Height (LogNormal), Ratios (LogitNormal);0.054200000000000026
Height (LogNormal), Ratios (LogitNormal);0.8186
Height (LogNormal), Ratios (LogitNormal);0.22999999999999998
Height (LogNormal), Ratios (LogitNormal);0.48529999999999995
Height (LogNormal), Ratios (LogitNormal);0.7259
Height (LogNormal), Ratios (LogitNormal);0.6053
Height (LogNormal), Ratios (LogitNormal);0.7863
Height (LogNormal), Ratios (LogitNormal);0.27859999999999996
Height (LogNormal), Ratios (LogitNormal);0.5226999999999999
Height (LogNormal), Ratios (LogitNormal);0.6994
Height (LogNormal), Ratios (LogitNormal);0.18300000000000005
Height (LogNormal), Ratios (LogitNormal);0.8569
Height (LogNormal), Ratios (LogitNormal);0.41569999999999996
Height (LogNormal), Ratios (LogitNormal);0.013599999999999945
Height (LogNormal), Ratios (LogitNormal);0.9923
Height (LogNormal), Ratios (LogitNormal);0.07099999999999995
Height (LogNormal), Ratios (LogitNormal);0.367
Height (LogNormal), Ratios (LogitNormal);0.7799
Height (LogNormal), Ratios (LogitNormal);0.2864
Height (LogNormal), Ratios (LogitNormal);0.41459999999999997
Height (LogNormal), Ratios (LogitNormal);0.09809999999999997
Height (LogNormal), Ratios (LogitNormal);0.6342
Height (LogNormal), Ratios (LogitNormal);0.17710000000000004
Height (LogNormal), Ratios (LogitNormal);0.7677
Height (LogNormal), Ratios (LogitNormal);0.29069999999999996
Height (LogNormal), Ratios (LogitNormal);0.8254
Height (LogNormal), Ratios (LogitNormal);0.5597
Height (LogNormal), Ratios (LogitNormal);0.9511000000000001
Height (LogNormal), Ratios (LogitNormal);0.8339
Height (LogNormal), Ratios (LogitNormal);0.503
Height (LogNormal), Ratios (LogitNormal);0.7939
Height (LogNormal), Ratios (LogitNormal);0.48419999999999996
Height (LogNormal), Ratios (LogitNormal);0.3276
Height (LogNormal), Ratios (LogitNormal);0.7787
Height (LogNormal), Ratios (LogitNormal);0.12180000000000002
Height (LogNormal), Ratios (LogitNormal);0.12180000000000002
Height (LogNormal), Ratios (LogitNormal);0.8888
Height (LogNormal), Ratios (LogitNormal);0.36460000000000004
Height (LogNormal), Ratios (LogitNormal);0.8597
Height (LogNormal), Ratios (LogitNormal);0.6544
Height (LogNormal), Ratios (LogitNormal);0.1351
Height (LogNormal), Ratios (LogitNormal);0.5936
Height (LogNormal), Ratios (LogitNormal);0.19730000000000003
Height (LogNormal), Ratios (LogitNormal);0.5395
Height (LogNormal), Ratios (LogitNormal);0.9964
Height (LogNormal), Ratios (LogitNormal);0.9091
Height (LogNormal), Ratios (LogitNormal);0.9112
Height (LogNormal), Ratios (LogitNormal);0.1855
Height (LogNormal), Ratios (LogitNormal);0.3114
Height (LogNormal), Ratios (LogitNormal);0.6918
Height (LogNormal), Ratios (LogitNormal);0.9995
Height (LogNormal), Ratios (LogitNormal);0.0675
Height (LogNormal), Ratios (LogitNormal);0.2621
Height (LogNormal), Ratios (LogitNormal);0.35519999999999996
Height (LogNormal), Ratios (LogitNormal);0.42290000000000005
Height (LogNormal), Ratios (LogitNormal);0.6071
Height (LogNormal), Ratios (LogitNormal);0.6858
Height (LogNormal), Ratios (LogitNormal);0.7735
Height (LogNormal), Ratios (LogitNormal);0.8565
Height (LogNormal), Ratios (LogitNormal);0.6634
Height (LogNormal), Ratios (LogitNormal);0.34009999999999996
Height (LogNormal), Ratios (LogitNormal);0.13980000000000004
Height (LogNormal), Ratios (LogitNormal);0.354
Height (LogNormal), Ratios (LogitNormal);0.09940000000000004
Height (LogNormal), Ratios (LogitNormal);0.7609
Height (LogNormal), Ratios (LogitNormal);0.6528
Height (LogNormal), Ratios (LogitNormal);0.7006
Height (LogNormal), Ratios (LogitNormal);0.04410000000000003
Height (LogNormal), Ratios (LogitNormal);0.8209
Height (LogNormal), Ratios (LogitNormal);0.4911
Height (LogNormal), Ratios (LogitNormal);0.9593
Height (LogNormal), Ratios (LogitNormal);0.8236
Height (LogNormal), Ratios (LogitNormal);0.8088
Height (LogNormal), Ratios (LogitNormal);0.7067
Height (LogNormal), Ratios (LogitNormal);0.8527
Height (LogNormal), Ratios (LogitNormal);0.36519999999999997
Height (LogNormal), Ratios (LogitNormal);0.9507
Height (LogNormal), Ratios (LogitNormal);0.6722
Height (LogNormal), Ratios (LogitNormal);0.9731
Height (LogNormal), Ratios (LogitNormal);0.6886
Height (LogNormal), Ratios (LogitNormal);0.5197
Height (LogNormal), Ratios (LogitNormal);0.5308999999999999
Height (LogNormal), Ratios (LogitNormal);0.3429
Height (LogNormal), Ratios (LogitNormal);0.43200000000000005
Height (LogNormal), Ratios (LogitNormal);0.33509999999999995
Height (LogNormal), Ratios (LogitNormal);0.9366
Height (LogNormal), Ratios (LogitNormal);0.09319999999999995
Height (LogNormal), Ratios (LogitNormal);0.36429999999999996
Height (LogNormal), Ratios (LogitNormal);0.6166
Height (LogNormal), Ratios (LogitNormal);0.8177
Height (LogNormal), Ratios (LogitNormal);0.5192
Height (LogNormal), Ratios (LogitNormal);0.7493000000000001
Height (LogNormal), Ratios (LogitNormal);0.052100000000000035
Height (LogNormal), Ratios (LogitNormal);0.9998
Height (LogNormal), Ratios (LogitNormal);0.37350000000000005
Height (LogNormal), Ratios (LogitNormal);0.6935
Height (LogNormal), Ratios (LogitNormal);0.485
Height (LogNormal), Ratios (LogitNormal);0.9693
Height (LogNormal), Ratios (LogitNormal);0.5261
Height (LogNormal), Ratios (LogitNormal);0.8103
Height (LogNormal), Ratios (LogitNormal);0.1886
Height (LogNormal), Ratios (LogitNormal);0.5845
Height (LogNormal), Ratios (LogitNormal);0.07389999999999997
Height (LogNormal), Ratios (LogitNormal);0.8796
Height (LogNormal), Ratios (LogitNormal);0.37570000000000003
Height (LogNormal), Ratios (LogitNormal);0.20909999999999995
Height (LogNormal), Ratios (LogitNormal);0.8305
Height (LogNormal), Ratios (LogitNormal);0.7994
Height (LogNormal), Ratios (LogitNormal);0.5721
Height (LogNormal), Ratios (LogitNormal);0.11050000000000004
Height (LogNormal), Ratios (LogitNormal);0.35340000000000005
Height (LogNormal), Ratios (LogitNormal);0.509
Height (LogNormal), Ratios (LogitNormal);0.9983
Height (LogNormal), Ratios (LogitNormal);0.1493
Height (LogNormal), Ratios (LogitNormal);0.4384
Height (LogNormal), Ratios (LogitNormal);0.4605
Height (LogNormal), Ratios (LogitNormal);0.1825
Height (LogNormal), Ratios (LogitNormal);0.6455
Height (LogNormal), Ratios (LogitNormal);0.2509
Height (LogNormal), Ratios (LogitNormal);0.8005
Height (LogNormal), Ratios (LogitNormal);0.47219999999999995
Height (LogNormal), Ratios (LogitNormal);0.07130000000000003
Height (LogNormal), Ratios (LogitNormal);0.6381
Height (LogNormal), Ratios (LogitNormal);0.36240000000000006
Height (LogNormal), Ratios (LogitNormal);0.45030000000000003
Height (LogNormal), Ratios (LogitNormal);0.019100000000000006
Height (LogNormal), Ratios (LogitNormal);0.9406
Height (LogNormal), Ratios (LogitNormal);0.9451
Height (LogNormal), Ratios (LogitNormal);0.7050000000000001
Height (LogNormal), Ratios (LogitNormal);0.9799
Height (LogNormal), Ratios (LogitNormal);0.8645
Height (LogNormal), Ratios (LogitNormal);0.9944
Height (LogNormal), Ratios (LogitNormal);0.8889
Height (LogNormal), Ratios (LogitNormal);0.40259999999999996
Height (LogNormal), Ratios (LogitNormal);0.8142
Height (LogNormal), Ratios (LogitNormal);0.41690000000000005
Height (LogNormal), Ratios (LogitNormal);0.8887
Height (LogNormal), Ratios (LogitNormal);0.7646999999999999
Height (LogNormal), Ratios (LogitNormal);0.8029
Height (LogNormal), Ratios (LogitNormal);0.9759
Height (LogNormal), Ratios (LogitNormal);0.2639
Height (LogNormal), Ratios (LogitNormal);0.5029
Height (LogNormal), Ratios (LogitNormal);1.0
